Long/Lat,Job Number,Job Name,City-County,St-Prov,FRLA Plans?,Date range,Project Type,Icon,Archival records,Images
"39.263088, -76.580177",02437,Fort McHenry,Baltimore,Maryland,14,1914-1917,"01 Parks, Parkways & Recreation Areas",terrain,,
"39.290555, -76.609604",02444,Baltimore Viaduct,Baltimore,Maryland,14,1896; 1914; 1929,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.07065, -75.204699",06955,Pastorius Park Extension,Philadelphia,Pennsylvania,14,1916-1921,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.684381, -73.888807",12161,Ridgewood Park (16/1),New York City,New York,14,1894,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.73761,-74.244377",02156,Ivy Hill Park,Newark,New Jersey,14,1929-1937,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.858299,-74.206757",02157,Mills Reservation,Cedar Grove,New Jersey,14,1955-1961,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.016142, -73.626946",07941,Greenwich Park,Greenwich,Connecticut,14,1908-1931,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.84638, -87.636569",01914,Hardin Square - Park 1,Chicago,Illinois,14,1904-1911,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.090326, -71.04397",01332,"Field, D. W. Park",Brockton,Massachusetts,14,1935-1936,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.149528, -71.122903",09672,Canton Planning Commission,Canton,Massachusetts,14,1944-1946,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.188195, -72.622182",02364,Riverside Park,Holyoke,Massachusetts,14,1905-1911,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.334819, -71.196985",01061,Newton Centre Playground,Newton,Massachusetts,14,1891,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.358635,-71.056699",01500,Metropolitan Parks,Boston,Massachusetts,14,1893-1899; 1934-1939,"01 Parks, Parkways & Recreation Areas",terrain,,
"47.658682, -117.42548",03095,Spokane Parks,Spokane,Washington,14,1906-1909,"01 Parks, Parkways & Recreation Areas",terrain,,
"26.120302,-80.14698",10588,Knight Foundation Highway Beautification Design,Ft. Lauderdale,Florida,14,1959-1977,02 City & Regional Planning & Improvement Projects,rec_bus,,
"39.951201,-75.163307",06702,Philadelphia Main Line Citizens Association,Philadelphia,Pennsylvania,14,1919,02 City & Regional Planning & Improvement Projects,rec_bus,,
"40.715777,-73.849411",00536a,Sage Foundation,New York City,New York,14,1922,02 City & Regional Planning & Improvement Projects,rec_bus,,
"41.306956,-72.92819",03352,New Haven,New Haven,Connecticut,14,1907-1909; 1922,02 City & Regional Planning & Improvement Projects,rec_bus,,
"42.286707,-73.320951",05929,Stockbridge Village Improvement,Stockbridge,Massachusetts,14,1913-1918,02 City & Regional Planning & Improvement Projects,rec_bus,,
"43.100607,-75.233345",03180,Utica City Improvement,Utica,New York,14,1810-1925,02 City & Regional Planning & Improvement Projects,rec_bus,,
"47.635856,-117.40058",03471,Spokane Improvement Company,Spokane,Washington,14,1908-1910,02 City & Regional Planning & Improvement Projects,rec_bus,,
"35.178263,-120.709534",08257,Pismo Beach Sales Co.,Pismo Beach,California,14,1926-1931,03 Subdivisions & Suburban Communities,target,,
"37.571777,-77.452648",01176,Sherwood Land Company,Richmond,Virginia,14,1891-1893,03 Subdivisions & Suburban Communities,target,,
"39.730063,-84.174328",06116,Schantz Park,Oakwood,Ohio,14,1913-1915,03 Subdivisions & Suburban Communities,target,,
"40.777909,-74.44911",01179,Morristown Land Co.,Morristown,New Jersey,14,1891-1892,03 Subdivisions & Suburban Communities,target,,
"42.263177,-70.875678",01051,"Brewer, J. R.",Hingham,Massachusetts,14,1880-1886,03 Subdivisions & Suburban Communities,target,,
"42.323199,-71.137848",03675,"Stone, Galen L.",Brookline,Massachusetts,14,1909-1910,03 Subdivisions & Suburban Communities,target,,
"42.979252,-85.585663",10029,Homestyle Center Foundation Inc.,Grand Rapids,Michigan,14,1955-1956,03 Subdivisions & Suburban Communities,target,,
"38.240674,-85.669919 ",09734,"Eline, A. J.",Louisville,Kentucky,14,1940; 1946,03 Subdivisions & Suburban Communities,target,,
To Be Determined,10378,Cherry Hill Housing,Gloucester,Massachusetts,14,1958; 1968; 1971,03 Subdivisions & Suburban Communities,target,,
"38.221122,-85.687269",07069,Wheeler Realty Company,Louisville,Kentucky,14,1922-1923,03 Subdivisions & Suburban Communities,target,,
"41.82538,-71.399288",00225,Brown University,Providence,Rhode Island,14,1900-1906,04 College & School Campuses,landmark,,
"42.167777,-83.782403",03616,Saline Village,Saline VIllage,Michigan,14,1908-1912,04 College & School Campuses,landmark,,
"42.336595,-71.168747",03631,Boston College,Chestnut Hill,Massachusetts,14,1908-1969,04 College & School Campuses,landmark,,
"44.664685,-69.628386",07918,Hinckley School,Hinckley,Maine,14,1926-1928,04 College & School Campuses,landmark,,
"41.051856,-75.779496",05274,White Haven Sanatorium,White Haven,Pennsylvania,14,1906-1933,05 Grounds of Residential Institutions,buildings,,
"41.212238,-74.023561",03397,Letchworth,Rockland County,New York,14,1907-1937,05 Grounds of Residential Institutions,buildings,,
"35.779664,-78.638592",07886,North Carolina State Capitol,Raleigh,North Carolina,14,1928,06 Grounds of Public Buildings,museum,,
"40.776934,-111.887641",05357,Utah State Capitol,Salt Lake City,Utah,14,1894-1912,06 Grounds of Public Buildings,museum,,
"41.95574,-70.663666",05171,Plymouth Federal Building,Plymouth,Massachusetts,14,1913-1916,06 Grounds of Public Buildings,museum,,
"42.470134,-73.178859",09145,Crane Library,Dalton,Massachusetts,14,1929-1930,06 Grounds of Public Buildings,museum,,
"27.923573,-81.579988",07362,"Billstein, A. M.",Mountain Lake,Florida,14,1924-1929,07 Private Estate & Homesteads,purple_circle,,
"27.929185,-81.587477",07081,"Jacquelin, H. T.",Mountain Lake,Florida,14,1922,07 Private Estate & Homesteads,purple_circle,,
"37.962021,-122.571382",08098,"Dibbler, B. H.",Ross,California,14,1928-1932,07 Private Estate & Homesteads,purple_circle,,
"38.278483,-85.538306",03068,"Bernheim, I. W.",Anchorage,Kentucky,14,1905-1906,07 Private Estate & Homesteads,purple_circle,,
"38.295842,-85.662664",03069,"Belknap, W. R.",Longview,Kentucky,14,1905-1906,07 Private Estate & Homesteads,purple_circle,,
"38.299477,-85.646807",07833,"Ballard, G. Breaux",Glenview,Kentucky,14,1927-1928,07 Private Estate & Homesteads,purple_circle,,
"40.028157,-75.389943",05272,"Clark, Herbert L.",Philadelphia,Pennsylvania,14,1911,07 Private Estate & Homesteads,purple_circle,,
"40.164217,-74.021088",06329,"Hemphill, Alexander J.",Spring Lake,New Jersey,14,1916-1920,07 Private Estate & Homesteads,purple_circle,,
"40.678124,-76.208443",03145,"Shaefer, Arthur W.",Pottsville,Pennsylvania,14,1906-1907,07 Private Estate & Homesteads,purple_circle,,
"40.80832,-73.580836",06393,"Hill, James N.",Wheatley,New York,14,1916-1919,07 Private Estate & Homesteads,purple_circle,,
"40.896873,-73.585997",07502,"Diebold, A. H.",Cold Spring Harbor,New York,14,1925,07 Private Estate & Homesteads,purple_circle,,
"41.031683,-73.869538",03200,"Reid, D. G.",Irvington,New York,14,1906-1907,07 Private Estate & Homesteads,purple_circle,,
"41.267788,-71.996742",07896,"Carpenter, W. S. Jr.",Fishers Island,New York,14,1928-1932,07 Private Estate & Homesteads,purple_circle,,
"41.45651,-71.337259",02221,"Olmsted, A. H.",Newport,Rhode Island,14,1899-1902,07 Private Estate & Homesteads,purple_circle,,https://www.flickr.com/photos/olmsted_archives/collections/72157635594140205/
"41.77601,-72.710073",06568,"Seaverns, Charles F.T.",Hartford,Connecticut,14,1917-1919,07 Private Estate & Homesteads,purple_circle,,
"41.826755,-71.40594",00335,"Arnold, Edward E.",Providence,Rhode Island,14,1903-1916,07 Private Estate & Homesteads,purple_circle,,
"42.315591,-71.137612",07651,"Wright, George Dr.",Brookline,Massachusetts,14,1926-1931,07 Private Estate & Homesteads,purple_circle,,
"42.322005,-71.136491",09845,"Shepard, John III",Brookline,Massachusetts,14,1928; 1929; 1948; 1949,07 Private Estate & Homesteads,purple_circle,,
"42.332277,-71.143035",07358,"Nash, E. R.",Brookline,Massachusetts,14,1913-1925,07 Private Estate & Homesteads,purple_circle,,
"42.335459,-71.188346",07943,"Bunnell, G. W.",Newton Centre,Massachusetts,14,1928-1929,07 Private Estate & Homesteads,purple_circle,,
"42.338069,-71.180582",07422,"Sullivan, Frank J.",Newton,Massachusetts,14,1925,07 Private Estate & Homesteads,purple_circle,,
"42.340973,-71.23518",09509,"Aborn, Pennell N.",West Newton,Massachusetts,14,1927-1972,07 Private Estate & Homesteads,purple_circle,,
"42.501529,-70.83493",07356,"Tutein, E. A. Mrs.",Marblehead,Massachusetts,14,1924-1930,07 Private Estate & Homesteads,purple_circle,,
"42.521878,-70.899794",09976,"Cummings, Raymond",Salem,Massachusetts,14,1954-1958,07 Private Estate & Homesteads,purple_circle,,
"42.902461,-78.872279",00033,"Fryer, Robert L.",Buffalo,New York,14,1900,07 Private Estate & Homesteads,purple_circle,,
"42.975712,-70.781838",06440,"Drake, Francis E.",Rye Beach,New Hampshire,14,1894-1916,07 Private Estate & Homesteads,purple_circle,,
"43.802842,-70.189317",01127,"Hammond, G. W.",Yarmouthville,Maine,14,1888-1889,07 Private Estate & Homesteads,purple_circle,,
"44.966999,-93.527813",00060,"Peavey, F. H.",Minneapolis,Minnesota,14,1894-1895,07 Private Estate & Homesteads,purple_circle,,
"47.661709,-122.121347",03592,"Clise, J. W.",Seattle,Washington,14,1906-1909,07 Private Estate & Homesteads,purple_circle,,
"47.738705,-122.373815",03709,"Stewart, A. B. Country Club",Seattle,Washington,14,1909-1913,07 Private Estate & Homesteads,purple_circle,,
"47.739717,-122.369306",08242,"Paine, Alexander B.",Seattle,Washington,14,1929-1930,07 Private Estate & Homesteads,purple_circle,,
"47.739933,-122.367021",06089,"Moss, D. H.",Seattle,Washington,14,1914-1916,07 Private Estate & Homesteads,purple_circle,,
To Be Determined,12207,"Fiske, G. S. & E. L. (20/7)",Falmouth,Massachusetts,14,1894-1916,07 Private Estate & Homesteads,purple_circle,,
,06923,"Carter, C. B.",Winthrop,Maine,14,1921,07 Private Estate & Homesteads,purple_circle,,
"40.039423,-84.206509",06746,"Johnston, H. L.",Troy,Ohio,14,1919-1921,07 Private Estate & Homesteads,purple_circle,,
"40.057878,-75.215975",06674,"Houston, Samuel F.",Philadelphia,Pennsylvania,14,1919,07 Private Estate & Homesteads,purple_circle,,
"41.823144,-71.402332",01028,"Russell, H. G.",Providence,Rhode Island,14,1885-1886,07 Private Estate & Homesteads,purple_circle,,
"40.691898,-74.210672",07888,Evergreen Cemetery,Elizabeth,New Jersey,14,1927-1930,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"42.451378,-71.135584",00109,Winchester War Memorial,Winchester,Massachusetts,14,1925-1926,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
To Be Determined,09270,"Smith, R. W. Burial Lot",Locust Valley,New York,14,1931; 1938,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
To Be Determined,07316,"Ogden, David B. Gravestone",Bar Harbor,Maine,14,1924-1937,"08 Cemeteries, Burial Lots, Memorials and Monuments",cemetary,,
"43.98315,-75.893104",05920,New York Air Brake Company,Watertown,New York,14,1913-1918,09 Grounds of Commercial & Industrial Buildings,factory,,
"34.050692,-118.256466",08254,California Club,Los Angeles,California,14,1929-1930,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"37.969643,-122.615147",08097,Meadow Club of Tamalpais,Tamalpais,California,14,1927-1928,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"41.598504,-70.640636",09570,The Inn,West Falmouth,Massachusetts,14,1929-1933,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"42.101673,-72.582947",09894,Colony Club,Springfield,Massachusetts,14,1951,"10 Country Clubs, Resorts, Hotels, Clubs",golf,,
"42.315306,-71.27095",10116,First Congregational Church,Wellesley Hills,Massachusetts,14,1958-1961,11 Grounds of Churches,library,,
"42.348385,-71.04594",03640,Chamber of Commerce,Boston,Massachusetts,14,1903-1910,14 Miscellaneous,poi,,
"41.594809,-70.902448",09629,Fort Rodman,New Bedford,Massachusetts,14,1941,14 Miscellaneous,poi,,
"38.232474, -85.708612",01272,Eastern Parkway,Louisville,Kentucky,15,1907-1912,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.72974,-74.272439",07045,Maplewood Park,South Orange,New Jersey,15,1922-1923,"01 Parks, Parkways & Recreation Areas",terrain,,
"41.74402, -87.549276",01919,Russell Square - Park 6,Chicago,Illinois,15,1904-1910,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.344232, -71.057119",07505,Gillette Safety Razor Company,Boston,Massachusetts,15,1924-1929,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.420582, -71.066521",01696,Bell Rock Park,Malden,Massachusetts,15,1908-1911,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.43052, -71.069269",01691,Coytemore Lea,Malden,Massachusetts,15,1895-1900,"01 Parks, Parkways & Recreation Areas",terrain,,
"43.084248, -75.245147",03130,Utica Parkway,Utica,New York,15,1906-1926,"01 Parks, Parkways & Recreation Areas",terrain,,
"40.89457,-74.178014",09971,Union Building & Construction Corporation,Passaic,New Jersey,15,1940; 1947; 1954,"01 Parks, Parkways & Recreation Areas",terrain,,
"42.248852,-71.065407",09476,Town of Milton - Property south of Houghton's Pond,Milton,Massachusetts,15,1946-1947,02 City & Regional Planning & Improvement Projects,rec_bus,,
"46.562342,-72.742538",06239,Shawinigan Water & Power Company,Shawinigan,Quebec,15,1915-1916,02 City & Regional Planning & Improvement Projects,rec_bus,,
"42.336587,-71.081822",09563,Roxbury Housing Project,Boston,Massachusetts,15,1939-1940,03 Subdivisions & Suburban Communities,target,,
"42.5744,-88.470036",03002,"Swift, E. F.",Lake Geneva,Wisconsin,15,1904-1915,03 Subdivisions & Suburban Communities,target,,
"40.444269,-79.960771",09836,University of Pittsburgh,Pittsburgh,Pennsylvania,15,1948-1949,04 College & School Campuses,landmark,,
"41.92476,-91.424704",02625,Cornell College,Mt. Vernon,Iowa,15,1903-1904,04 College & School Campuses,landmark,,
"42.094099,-70.992472",10074,Cardinal Spellman Central High School,Brockton,Massachusetts,15,1957-1958,04 College & School Campuses,landmark,,
"41.370239,-79.929936",06468,Pennsylvania State Institute for the Feeble Minded,Polk,Pennsylvania,15,1909-1918,05 Grounds of Residential Institutions,buildings,,
"42.004296,-71.53989",09579,L'Hospice St. Antoine,North Smithfield,Rhode Island,15,1939,05 Grounds of Residential Institutions,buildings,,
"38.244138,-85.757829",01289,Louisville Free Public Library,Louisville,Kentucky,15,1904-1935,06 Grounds of Public Buildings,museum,,
"40.761057,-74.209278",07893,East Orange City Hall,East Orange,New Jersey,15,1927-1929,06 Grounds of Public Buildings,museum,,
"44.211514,-69.065101",09827,Camden-Rockport Information Bureau,Camden,Maine,15,1949-1952,06 Grounds of Public Buildings,museum,,
"27.930735,-81.593753",07483,"Heckscher, August",Mountain Lake,Florida,15,1924-1926,07 Private Estate & Homesteads,purple_circle,,
"27.934626,-81.583164",07484,"Williams, Thomas",Mountain Lake,Florida,15,1925-1926,07 Private Estate & Homesteads,purple_circle,,
"27.935081,-81.581597",07361,"Hemphill, Clifford R.",Mountain Lake,Florida,15,1924-1926,07 Private Estate & Homesteads,purple_circle,,
"27.937887,-81.582241",06809,"Wheeler, Harlan B.",Mountain Lake,Florida,15,1920,07 Private Estate & Homesteads,purple_circle,,
"27.939801,-81.590073",06936,"Bok, Edward W.",Mountain Lake,Florida,15,1921-1923,07 Private Estate & Homesteads,purple_circle,,
"38.19761,-85.679525",07776,"Lemon, Brainard",Louisville,Kentucky,15,1939,07 Private Estate & Homesteads,purple_circle,,
"38.270915,-85.684347",09472,"Courtenay, Erskine H.",Louisville,Kentucky,15,1936-1950,07 Private Estate & Homesteads,purple_circle,,
"42.303365,-71.272752",07487,"Cushman, Elton G.",Wellesley,Massachusetts,15,1924-1925,07 Private Estate & Homesteads,purple_circle,,
"40.45205,-79.918062",06752,"Mellon, R. B.",Pittsburgh,Pennsylvania,15,1911; 1919-1921,07 Private Estate & Homesteads,purple_circle,,
"40.736616,-74.617724",09365,"Babbott, F. L. Dr.",Bernardsville,New Jersey,15,1934-1935,07 Private Estate & Homesteads,purple_circle,,
"40.808121,-74.233922",09041,"Eshbaugh, William H.",Montclair,New Jersey,15,1929-1930,07 Private Estate & Homesteads,purple_circle,,
"40.944315,-73.863788",01148,"Mitchell, William Estate",Yonkers,New York,15,1889-1890,07 Private Estate & Homesteads,purple_circle,,
"41.019841,-73.859024",09027,"Noyes, Sydney W.",Ardsley-on-the-Hudson,New York,15,1928-1929,07 Private Estate & Homesteads,purple_circle,,
"41.118903,-73.731415",09245,"Bird, S. Hinman",Chappaqua,New York,15,1930,07 Private Estate & Homesteads,purple_circle,,
"41.265423,-71.985863",07908,"Buckingham, Charles V.",Fishers Island,New York,15,1928-1929,07 Private Estate & Homesteads,purple_circle,,
"41.45733,-71.358261",01225,"Perry, M. J.",Newport,Rhode Island,15,1892-1893,07 Private Estate & Homesteads,purple_circle,,
"41.495962,-71.248119",05976,"Behrend, Ernst R. Mrs.",Middletown,Rhode Island,15,1915-1920,07 Private Estate & Homesteads,purple_circle,,
"41.603161,-70.44101",09681,"Wesson, Cynthia M.",Cotuit,Massachusetts,15,1944-1945,07 Private Estate & Homesteads,purple_circle,,
"41.825586,-71.397464",00646,"Goddard, Col. R.H.J.",Providence,Rhode Island,15,1880-1889,07 Private Estate & Homesteads,purple_circle,,
"42.316464,-71.142654",02881,"Whipple, Sherman L.",Brookline,Massachusetts,15,1902-1919,07 Private Estate & Homesteads,purple_circle,,
"42.322104,-71.127076",09320,"Bryant, John Dr.",Brookline,Massachusetts,15,1932-1935; 1939,07 Private Estate & Homesteads,purple_circle,,
"42.336722,-71.131432",01166,"Hopkins, C. A.",Brookline,Massachusetts,15,1906,07 Private Estate & Homesteads,purple_circle,,
"42.344379,-71.110623",00223,"Wightman, G. H.",Brookline,Massachusetts,15,1901-1902; 1921,07 Private Estate & Homesteads,purple_circle,,
"42.383033,-71.128546",09972,"Hawkins, J. F. Mrs.",Cambridge,Massachusetts,15,1922; 1929; 1954,07 Private Estate & Homesteads,purple_circle,,
"42.971618,-75.869538",05931,"Chard, W. G.",Cazenovia,New York,15,1913-1914,07 Private Estate & Homesteads,purple_circle,,
"47.646226,-117.418361",08067,"Leuthold, W. M.",Spokane,Washington,15,1926,07 Private Estate & Homesteads,purple_circle,,
"47.745687,-122.378833",05278,"White, C. F.",Seattle,Washington,15,1911-1922,07 Private Estate & Homesteads,purple_circle,,
"49.285597,-123.119214",09400,"Taylor, Austin C.",West Vancouver,British Columbia,15,1935,07 Private Estate & Homesteads,purple_circle,,
